propietario|rut|prop_tgr_id|match_score|confidence|margin|is_ambiguous|matched_name|second_best_rut|second_best_score
ACCOR CHILE S A|0-0|E000000172|0.6259|NONE|0.0259|false|||0.6
AEDO DIAZ SOCIEDAD LIMITADA|76150546-7|E000000172|0.783|NONE|0.0617|false|INVERSIONES DIAZ SOCIEDAD LIMITADA||0.7213
ACCORD LIMITADA|78705300-9|E000000173|1.0|HIGH|0.4857|false|ACCORD LIMITADA||0.5143
ACEITES NATURALES DE CHILE LTDA|0-0|E000000174|0.665|NONE|0.0588|false|||0.6062
ACEITOM ALARCON S A|0-0|E000000175|0.6624|NONE|0.1095|false|||0.5529
ACENOR ACEROS DEL NORTE SA|77660960-9|E000000176|1.0|HIGH|0.2788|false|ACENOR ACEROS DEL NORTE SA||0.7212
ACERMAQ DIVISION INMOBILIARIA SPA|77106404-3|E000000177|1.0|HIGH|0.2474|false|ACERMAQ DIVISION INMOBILIARIA SPA||0.7526
ACEROS MORONI LIMITADA|0-0|E000000179|0.704|NONE|0.0156|false|||0.6884
ACEROS SCHERSON S A|0-0|E000000180|0.7692|NONE|0.0594|false|||0.7098
ACEROS SCHERSON SA|0-0|E000000180|0.7692|NONE|0.0594|false|||0.7098
ACEROS SCHERSON SPA|79645900-K|E000000181|1.0|HIGH|0.3138|false|ACEROS SCHERSON SPA||0.6862
ACEROS Y METALES SPA|87717600-2|E000000182|1.0|HIGH|0.0941|false|ACEROS Y METALES SPA||0.9059
ACEVEDO HECTOR Y OT CIA LTDA|76147621-1|E000000183|0.8371|LOW|0.0|true|ACEVEDO Y COMPANIA LIMITADA|79500470-K|0.8371
ACEVEDO Y ALVARADO COMPANIA LIMITADA|77724460-4|E000000184|1.0|HIGH|0.1163|false|ACEVEDO Y ALVARADO COMPANIA LIMITADA||0.8837
ACEVEDO Y COMPANIA LIMITADA|76147621-1|E000000185|1.0|MEDIUM|0.0|true|ACEVEDO Y COMPANIA LIMITADA|79500470-K|1.0
ACEVEDO Y OLIVARES LTDA|76131934-5|E000000186|0.8329|LOW|0.0853|false|OLIVARES Y OLIVARES LIMITADA||0.7477
ACF INMOBILIARIA LIMITADA|76442176-0|E000000187|1.0|HIGH|0.3289|false|ACF INMOBILIARIA LIMITADA||0.6711
INMOBILIARIA A C F LTDA|76442176-0|E000000187|1.0|HIGH|0.3289|false|ACF INMOBILIARIA LIMITADA||0.6711
ACF PROCESOS LTDA|78375510-6|E000000188|1.0|HIGH|0.2756|false|ACF PROCESOS LTDA||0.7244
ACGP INMOBILIARIA LIMITADA|77443044-K|E000000189|1.0|HIGH|0.3262|false|ACGP INMOBILIARIA LIMITADA||0.6738
ACH EQUIPOS LIMITADA|0-0|E000000190|0.6446|NONE|0.0377|false|||0.6069
ACHERNAR INGENIERIA PROYECTOS Y|76598880-2|E000000191|0.8566|MEDIUM|0.084|false|ACHERNAR INGENIERIA,PROYECTOS Y CONSTRUCCION LIMITADA||0.7725
ACKERMANN Y ASOCIADOS CORREDORES|77517168-5|E000000192|0.8649|MEDIUM|0.2627|false|ACKERMANN Y ASOCIADOS SPA||0.6022
ACKERMANN Y ASOCIADOS CORREDORES DE SEGU|0-0|E000000193|0.7621|NONE|0.169|false|||0.5931
ACL INGENIERIA Y CONSTRUCCION LIMITADA|76204260-6|E000000194|1.0|HIGH|0.1292|false|ACL INGENIERIA Y CONSTRUCCION LIMITADA||0.8708
ACM CONSTRUCCIONES SPA|76653826-6|E000000195|1.0|HIGH|0.2467|false|ACM CONSTRUCCIONES SPA||0.7533
ACOFI SPA|76761049-1|E000000196|1.0|HIGH|0.5072|false|ACOFI SPA||0.4928
ACOFIN GLOBAL MARKET INC|0-0|E000000197|0.6924|NONE|0.0|false|||0.6924
ACOGER SANTIAGO S A|76331100-7|E000000198|1.0|HIGH|0.1237|false|ACOGER SANTIAGO S A||0.8763
AGENCIA DE COMUNICACIONES Y MARKETING BL|76332194-0|E000000198|0.7946|NONE|0.0186|true|AGENCIA DE COMUNICACIONES Y MARKETING GORILA SPA|77801085-2|0.776
ACOGER SANTIAGO SERVICIOS FUNERARIOS S A|76631730-8|E000000199|1.0|HIGH|0.2123|false|ACOGER SANTIAGO SERVICIOS FUNERARIOS S.A.||0.7877
ACONCAGUA DESARROLLO INMOB LTDA|76619830-9|E000000200|1.0|HIGH|0.1795|false|ACONCAGUA DESARROLLO INMOBILIARIO LIMITADA||0.8205
ACONCAGUA DESARROLLO INMOBILIARIO LIMITA|76619830-9|E000000200|1.0|HIGH|0.1795|false|ACONCAGUA DESARROLLO INMOBILIARIO LIMITADA||0.8205
AGENCIA DE NEGOCIOS S A|76689457-7|E000000200|0.7807|NONE|0.0487|true|AGENCIA DE NEGOCIOS SPA|99576570-5|0.732
ACONCAGUA INVESTMENT COMPANY SPA|76339667-3|E000000201|1.0|HIGH|0.1179|false|ACONCAGUA INVESTMENT COMPANY SPA||0.8821
AGENCIA DE TRANSPORTES NACIONAL|77174670-5|E000000201|0.7802|NONE|0.0354|true|AGENCIA DE TRANSPORTES NACIONAL E INTERNACIONAL MARITRANS SPA|77190829-2|0.7448
AGENCIA DE VIAJES TURAVION LIMIT|96762210-9|E000000202|0.794|NONE|0.0302|true|AGENCIA DE VIAJES TURAL LIMITADA|80989400-2|0.7638
AGENCIA DE VIAJES TURAVION LIMITADA|96762210-9|E000000202|0.794|NONE|0.0302|true|AGENCIA DE VIAJES TURAL LIMITADA|80989400-2|0.7638
AGENCIA DE VIAJES TURAVION LTDA |96762210-9|E000000202|0.794|NONE|0.0302|true|AGENCIA DE VIAJES TURAL LIMITADA|80989400-2|0.7638
ACOPLADOS YAK LTDA|83559900-0|E000000203|1.0|HIGH|0.4631|false|ACOPLADOS YAK LIMITADA||0.5369
ACOSTA AND AGUAYO S.A.|0-0|E000000204|0.7764|NONE|0.1344|false|||0.642
ACOSTA REINOSO CARLOS JESUS ENCARNACION|0-0|E000000205|0.6286|NONE|0.0669|false|||0.5617
ACP ASESORIA JURIDICA Y GESTION INMOBILI|76322132-6|E000000206|0.8632|MEDIUM|0.0801|false|ACP ASESORIA JURIDICA Y GESTION INMOBILIARIA SPA||0.7831
ACQUA TIEMPO S A|76605140-5|E000000207|1.0|HIGH|0.3626|false|ACQUA TIEMPO S.A.||0.6374
ACREM SPA|76407681-8|E000000209|1.0|HIGH|0.438|false|ACREM SPA||0.562
ACRIS GESTION INMOBILIARIA SPA|76792635-9|E000000210|1.0|HIGH|0.1735|false|ACRIS GESTION INMOBILIARIA SPA||0.8265
ACRUX ODONTOLOGIA LIMITADA|77292361-9|E000000211|1.0|HIGH|0.2907|false|ACRUX ODONTOLOGÍA LIMITADA||0.7093
ACRUX S A|96598310-4|E000000212|1.0|HIGH|0.3014|false|ACRUX S A||0.6986
ACS PROYECTOS OBRAS Y CONSTRUCCI|0-0|E000000213|0.7135|NONE|0.0171|false|||0.6963
ACTEGA TERRA CHILE LIMITADA|77340880-7|E000000214|0.8869|MEDIUM|0.2236|false|ACTEGA CHILE LIMITADA||0.6634
ACTIC CONSULTORE LTDA|78326230-4|E000000215|1.0|HIGH|0.3627|false|ACTIC CONSULTORES LTDA||0.6373
ACTIC CONSULTORES LTDA|78326230-4|E000000215|1.0|HIGH|0.3627|false|ACTIC CONSULTORES LTDA||0.6373
ACTIUM S A|76049246-9|E000000216|1.0|HIGH|0.4061|false|ACTIUM S.A||0.5939
ACTIVATE PRODUCCIONES LIMITADA|76570310-7|E000000217|1.0|HIGH|0.3457|false|ACTIVATE  PRODUCCIONES LIMITADA||0.6543
ACTIVIDADES DEPORTIVAS KEVIN INACIO E.I.|77137413-1|E000000218|0.9631|HIGH|0.2132|false|ACTIVIDADES DEPORTIVAS KEVIN INACIO E.I.R.L.||0.7499
ACTIVIDADES Y EVENTOS DEPORTIVOS|76282909-6|E000000219|0.9168|MEDIUM|0.1977|false|ACTIVIDADES Y EVENTOS DEPORTIVOS SPA.||0.7191
ACTIVO EMPRESARIAL SPA|76316065-3|E000000220|1.0|HIGH|0.3081|false|ACTIVO EMPRESARIAL SPA||0.6919
ACTIVO INVERSIONES SPA|76914456-0|E000000221|1.0|HIGH|0.2301|false|ACTIVO INVERSIONES SPA||0.7699
ACTIVOS CHILE CAPACITACION SPA|77375204-4|E000000222|1.0|HIGH|0.1828|false|ACTIVOS CHILE CAPACITACION SPA||0.8172
ACTUAL ASESORIAS SPA|76016802-5|E000000223|1.0|HIGH|0.1296|false|ACTUAL ASESORIAS SPA||0.8704
AGRICOLA E INMOBILIARIA LOS ALTOS DE ZAP|77616360-0|E000000223|0.7998|NONE|0.0898|false|AGRICOLA E INMOBILIARIA LOS ALTOS DE ZAPALLAR LIMITADA||0.71
ACTUAL CHILE SPA|76513753-5|E000000224|1.0|HIGH|0.1639|false|ACTUAL CHILE SPA||0.8361
ACTUAL DUBLE ALMEYDA II SPA|0-0|E000000225|0.6948|NONE|0.0428|false|||0.652
ACTUAL SERV SA PARA BROWN NORTE FIP|0-0|E000000226|0.6392|NONE|0.0209|false|||0.6184
ACTUAL SERVIC SA PARA ANTONIO VARAS FIP|0-0|E000000227|0.6684|NONE|0.0154|false|||0.653
ACTUAL SERVICIOS S A |99580360-7|E000000228|1.0|HIGH|0.2473|false|ACTUAL SERVICIOS S A||0.7527
AGRICOLA E INMOBILIARIA SAN ANDR|76156151-0|E000000228|0.7965|NONE|0.0525|false|AGRICOLA E INMOBILIARIA SAN ANDRES LIMITADA||0.744
ACTYON INGENIERIA LIMITADA|76021315-2|E000000229|1.0|HIGH|0.3699|false|ACTYON INGENIERIA LIMITADA||0.6301
AGRICOLA E INMOBILIARIA SAN ISID|78195510-8|E000000229|0.7872|NONE|0.0481|true|AGRICOLA E INMOBILIARIA SAN ISIDRO LIMITADA|96513160-4|0.7391
ACU A LEON Y COMPA IA LIMITADA|0-0|E000000230|0.6705|NONE|0.0088|false|||0.6617
ACUICOLA CHUNGUNGO LIMITADA|0-0|E000000231|0.6854|NONE|0.0|false|||0.6854
ACUICOLA LUIS BARRERA EIRL|76183783-4|E000000232|1.0|HIGH|0.3224|false|ACUICOLA LUIS BARRERA EIRL||0.6776
AGRICOLA E INVERSIONES LO AGUSTI|76351037-9|E000000232|0.7878|NONE|0.2146|false|AGRICOLA E INVERSIONES LO AGUSTINA LIMITADA||0.5733
ACUNA LEON Y COMPANIA LIMITADA|76602527-7|E000000233|1.0|HIGH|0.1035|false|ACUÑA, LEÓN Y COMPAÑÍA LIMITADA||0.8965
ACUNA Y ASOCIADOS S A|96660080-2|E000000234|1.0|HIGH|0.2711|false|ACUNA Y ASOCIADOS S A||0.7289
AGRICOLA E INVERSIONES LOS NOTRO|96939120-1|E000000234|0.7838|NONE|0.1514|false|AGRICOLA E INVERSIONES LOS NOTROS S A||0.6324
ACUNA Y VELASQUEZ LTDA|78609530-1|E000000235|1.0|HIGH|0.1923|false|ACUNA Y VELASQUEZ LTDA||0.8077
ACUYMAR INMOBILIARIA LIMITADA|76262161-4|E000000236|1.0|HIGH|0.364|false|ACUYMAR INMOBILIARIA LIMITADA||0.636
ACVERTICAL INGENIERIA Y ARQUITEC|0-0|E000000237|0.7746|NONE|0.2548|false|||0.5198
AGRICOLA E INVERSIONES SANTA CATALIN|76078504-0|E000000237|0.7825|NONE|0.0596|false|AGRICOLA E INVERSIONES SANTA CATALINA LIMITADA||0.7228
AD CAPITAL ASESORIAS E INVERSION|0-0|E000000238|0.0|NONE|0.0|false|||0.0
AD CAPITAL ASESORIAS E INVERSIONES LIMIT|0-0|E000000239|0.0|NONE|0.0|false|||0.0
AD F BOISIER SA P FIIP EL ABETO|0-0|E000000240|0.5532|NONE|0.0239|false|||0.5293
AD ODONTOLOGICA SPA|76278567-6|E000000241|1.0|HIGH|0.15|false|AD ODONTOLOGICA SPA||0.85
AD PRESTACIONES ODONTOLOGICAS E INMOBIL|76733577-6|E000000242|0.9293|HIGH|0.2161|false|AD PRESTACIONES ODONTOLOGICAS  E INMOBILIARIA SPA||0.7132
ADA SPA|77133573-K|E000000243|1.0|MEDIUM|0.0|true|A.D.A SPA|77515797-6|1.0
ADARON SA|0-0|E000000244|0.5811|NONE|0.0359|false|||0.5452
ADAUY HENRIQUEZ Y COMPANIA LIMIT|78215830-9|E000000245|0.8805|MEDIUM|0.0|true|HENRIQUEZ Y COMPANIA LIMITADA|78039925-2|0.8805
ADAUY HENRIQUEZ Y COMPANIA LTDA |78215830-9|E000000245|0.8805|MEDIUM|0.0|true|HENRIQUEZ Y COMPANIA LIMITADA|78039925-2|0.8805
ADB F INMOB SA PARA LOS SAUCES FIP|0-0|E000000246|0.7344|NONE|0.0|false|||0.7344
ADC S A|0-0|E000000247|0.6725|NONE|0.0|false|||0.6725
ADD MATT SPA|76489578-9|E000000248|1.0|HIGH|0.2081|false|ADD-MATT SPA||0.7919
ADDENS CONSULTORES LIMITADA|0-0|E000000249|0.7242|NONE|0.0916|false|||0.6326
ADDOCEO SPA|77608033-0|E000000250|1.0|HIGH|0.5354|false|ADDOCEO SPA||0.4646
ADEJE CONSTRUCCIONES LTDA|0-0|E000000251|0.6617|NONE|0.0091|false|||0.6526
ADELFA VALLEJOS E HIJAS LIMITADA|78076460-0|E000000252|1.0|HIGH|0.2683|false|ADELFA VALLEJOS E HIJAS LIMITADA||0.7317
ADELFOS SPA|76857774-9|E000000253|1.0|HIGH|0.4309|false|ADELFOS SPA||0.5691
ADEMARO PELLACANI E HIJOS Y CIA LTD|79809500-5|E000000254|1.0|HIGH|0.2877|false|ADEMARO PELLACANI E HIJOS Y COMPANIA LIMITADA||0.7123
ADEPAC SA|96575450-4|E000000255|1.0|HIGH|0.4039|false|ADEPAC S A||0.5961
ADESSY IMP CHILE LTDA|76771070-4|E000000256|1.0|HIGH|0.4478|false|ADESSY IMP CHILE LTDA||0.5522
ADINSA S A|0-0|E000000257|0.5214|NONE|0.0193|false|||0.5021
ADITIVOS PLASTICOS LIMITADA|76091380-4|E000000258|1.0|HIGH|0.2703|false|ADITIVOS PLASTICOS LIMITADA||0.7297
ADLA COMPANY SPA|77677099-K|E000000259|1.0|HIGH|0.4142|false|ADLA COMPANY SPA||0.5858
ADLER STEEL CHILE SPA|92844000-1|E000000260|1.0|HIGH|0.2406|false|ADLER STEEL CHILE SPA||0.7594
ADM CONST E INMOB CERRO COLORADO|0-0|E000000263|0.7774|NONE|0.0073|false|||0.7701
ADM DE CENTROS MEDICOS Y DENTALE|76709870-7|E000000264|0.8331|LOW|0.1898|false|ADM DE CENTROS MEDICOS Y DENTALES LTDA||0.6434
ADM DE ESTC DE SERV SERCO LTDA|0-0|E000000265|0.6586|NONE|0.0224|false|||0.6362
AGRICOLA TRIESTE SPA|77838078-1|E000000265|0.7909|NONE|0.0563|false|TRIESTE SPA||0.7346
ADM DE INV COYANCURA S A EN RE|0-0|E000000266|0.6672|NONE|0.0316|false|||0.6356
AGRICOLA VALLE QUILIMARI LTDA|88935100-4|E000000266|0.7877|NONE|0.0369|true|SOC AGRICOLA QUILIMARI LIMITADA|78115850-K|0.7508
ADM DE INVERSIONES LOS COIPOS LT|0-0|E000000267|0.6995|NONE|0.0294|false|||0.6702
AGRICOLA Y COMERCIAL CALLEJAS MIRANDA EX|89922400-0|E000000267|0.7887|NONE|0.1016|false|AGRICOLA Y COMERCIAL CALLEJAS MIRANDA EXPORTACIONES LIMITADA||0.6872
AGRICOLA Y COMERCIAL FROMISTA S A|78189250-5|E000000268|0.7989|NONE|0.1736|false|AGRICOLA Y COMERCIAL FROMISTA SPA||0.6253
ADM DES SA PARA FONDO DE INV PRIV NVA ET|0-0|E000000269|0.5588|NONE|0.0008|false|||0.558
ADM E INV COYANCURA LTDA|0-0|E000000270|0.7764|NONE|0.0089|false|||0.7675
ADM E INV MARTINEZ GAMBOA LTDA|0-0|E000000271|0.765|NONE|0.0437|false|||0.7213
ADM E INVERSIONES MARTINEZ GAMBO|0-0|E000000272|0.6344|NONE|0.0035|false|||0.6309
ADM FONDOS DE PENSIONES HABITAT S A|98000100-8|E000000273|0.8152|LOW|0.1619|false|ADMINISTRADORA DE FONDOS DE PENSIONES HABITAT S A||0.6533
ADM FONDOS INV ABSAL SA|0-0|E000000274|0.7031|NONE|0.0107|false|||0.6925
ADM GEST INTEGRALES LONCO LTDA|0-0|E000000275|0.6941|NONE|0.0121|false|||0.682
ADM INV ABSAL SA|0-0|E000000276|0.7796|NONE|0.2077|false|||0.5718
ADM INV Y ASESORIAS INM 26 DE JU|0-0|E000000278|0.5986|NONE|0.0609|false|||0.5377
ADM METROPOLIS SA|0-0|E000000279|0.7519|NONE|0.0871|false|||0.6648
ADM NVA COSTANERA S A|0-0|E000000280|0.639|NONE|0.0387|false|||0.6003
ADM NVA COSTANERA SA PARA FONDO|0-0|E000000281|0.6232|NONE|0.0|false|||0.6232
ADM PAZMA S A P FIP LOS ACANTOS|0-0|E000000282|0.6341|NONE|0.0324|false|||0.6016
ADM PAZMA SA POR PERNAMBUCO F I P |0-0|E000000283|0.4899|NONE|0.0037|false|||0.4862
ADM VIALCORP SA|76837020-6|E000000284|1.0|HIGH|0.389|false|ADM VIALCORP SA||0.611
ADM Y SERVICIOS LA FLORIDA S A|0-0|E000000285|0.6467|NONE|0.0|false|||0.6467
ADMIN MERCADO C   I MUNICIP STGO|0-0|E000000286|0.5349|NONE|0.0122|false|||0.5227
ADMINIST  E INVERS  LORENA LTDA |0-0|E000000287|0.745|NONE|0.055|false|||0.69
ADMINIST CONTABLE Y TRIBUTARIA L|0-0|E000000288|0.7587|NONE|0.0672|false|||0.6915
AGROSUPER C DE ALIMENTOS LTDA|79984240-8|E000000288|0.7852|NONE|0.0|true|AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA|76186951-5|0.7852
ADMINIST DE RESTAURANTES ARESTA|0-0|E000000289|0.7463|NONE|0.0357|false|||0.7106
ADMINISTRAC EDIF AV A VESPUCIO NTE|0-0|E000000291|0.5802|NONE|0.0183|false|||0.5619
ADMINISTRACION  SEGURIDAD Y PREV|0-0|E000000292|0.6558|NONE|0.0136|false|||0.6422
ADMINISTRACION DE EDIFICIO PLAZA|56016240-5|E000000293|1.0|HIGH|0.2972|false|ADMINISTRACION DE EDIFICIO PLAZA||0.7028
ADMINISTRACION E INVERSIONES ALE|0-0|E000000294|0.7111|NONE|0.1692|false|||0.5419
ADMINISTRACION E INVERSIONES SCHILLINGAB|0-0|E000000295|0.6467|NONE|0.2271|false|||0.4196
ADMINISTRACION EDIF UNION ESPANOLA|50013500-K|E000000296|0.8848|MEDIUM|0.1724|false|ADMINISTRACION EDIFICIO UNION ESPANOLA||0.7124
ADMINISTRACION EDIFICACION Y EXPLOTACIO|0-0|E000000297|0.6765|NONE|0.0582|false|||0.6183
ADMINISTRACION FERIA MUNICIPAL|0-0|E000000298|0.6106|NONE|0.0223|false|||0.5883
ADMINISTRACION Y ASESORIAS LTDA|0-0|E000000299|0.0|NONE|0.0|false|||0.0
ADMINISTRACION Y DESARROLLO DE S|0-0|E000000300|0.0|NONE|0.0|false|||0.0
ADMINISTRACION Y REDITOS LIMITAD|77348440-6|E000000301|1.0|HIGH|0.2231|false|ADMINISTRACIONES Y REDITOS LIMITADA||0.7769
ADMINISTRACIONES Y REDITOS LIMIT|77348440-6|E000000301|1.0|HIGH|0.2231|false|ADMINISTRACIONES Y REDITOS LIMITADA||0.7769
ADMINISTRACIONES Y REDITOS LIMITADA|77348440-6|E000000301|1.0|HIGH|0.2231|false|ADMINISTRACIONES Y REDITOS LIMITADA||0.7769
ADMINISTRACIONES ASESORIAS LTDA|79692040-8|E000000302|0.8911|MEDIUM|0.0165|true|ADMINISTRACIONES Y ASESORIAS LTDA|77244130-4|0.8746
ADMINISTRACIONES E INMOBILIARIA|79702310-8|E000000303|0.8265|LOW|0.1214|false|ADMINISTRACIONES E INMOBILIARIA CHICAGO LIMITADA||0.7051
ADMINISTRACIONES E INV R Y P LTD|0-0|E000000304|0.7783|NONE|0.0047|false|||0.7736
ADMINISTRACIONES E INVERSIONES C Y G LIM|79712560-1|E000000305|1.0|HIGH|0.1865|false|ADMINISTRACIONES E INVERSIONES C Y G LIMITADA||0.8135
ADMINISTRACIONES E INVERSIONES M|0-0|E000000306|0.725|NONE|0.013|false|||0.712
ADMINISTRACIONES E INVERSIONES ROOM APAR|77566940-3|E000000307|0.8431|LOW|0.1741|false|ADMINISTRACIONES E INVERSIONES ROOM APART SPA||0.669
ADMINISTRACIONES FORESTALES MAYP|0-0|E000000308|0.7768|NONE|0.0273|false|||0.7495
ADMINISTRACIONES INMOB SA|0-0|E000000309|0.7524|NONE|0.041|false|||0.7114
ADMINISTRACIONES INMOBILIARIAS L|76052421-2|E000000310|0.8539|MEDIUM|0.1219|false|ADMINISTRACIONES INMOBILIARIAS LIMITADA||0.7321
ADMINISTRACIONES INMOBILIARIAS LIMITADA|76052421-2|E000000311|1.0|HIGH|0.1395|false|ADMINISTRACIONES INMOBILIARIAS LIMITADA||0.8605
ADMINISTRACIONES LAS BELLOTAS LTDA|78106560-9|E000000312|1.0|HIGH|0.2526|false|ADMINISTRACIONES LAS BELLOTAS LTDA||0.7474
ADMINISTRACIONES MARIN PAUL|76056597-0|E000000313|1.0|HIGH|0.2258|false|ADMINISTRACIONES MARIN PAUL||0.7742
ADMINISTRACIONES POLIPARK LIMITADA|76128202-6|E000000314|1.0|HIGH|0.297|false|ADMINISTRACIONES POLIPARK LIMITADA||0.703
ADMINISTRACIONES SAN ANDRES SPA|76613876-4|E000000315|1.0|HIGH|0.1654|false|ADMINISTRACIONES SAN ANDRES SPA||0.8346
ADMINISTRACIONES TRES PUNTAS LIM|77364770-4|E000000316|1.0|HIGH|0.2881|false|ADMINISTRACIONES TRES PUNTAS LIMITADA||0.7119
ADMINISTRACIONES Y ASESORIAS LTDA|79692040-8|E000000317|1.0|MEDIUM|0.0455|true|ADMINISTRACIONES Y ASESORIAS LTDA|77244130-4|0.9545
ADMINISTRACIONES Y SERVICIOS SENAL PARKI|76034254-8|E000000318|0.819|LOW|0.0041|true|ADMINISTRACIONES Y SERVICIOS SENAL PARKING LIMITADA|77800686-3|0.8149
ADMINISTRACIONES ZARHI|77450577-6|E000000319|0.8093|LOW|0.0494|true|ADMINISTRACIONES SPA|76976710-K|0.7599
ADMINISTRADORA ALEKINE S A|99523870-5|E000000320|1.0|HIGH|0.3971|false|ADMINISTRADORA ALEKINE S A||0.6029
ADMINISTRADORA ASAI S A |76417620-0|E000000321|1.0|HIGH|0.4979|false|ADMINISTRADORA ASAI S.A.||0.5021
ADMINISTRADORA CARRASCO LTDA|0-0|E000000322|0.769|NONE|0.0|false|||0.769
ADMINISTRADORA CARRION LIMITADA|76411154-0|E000000323|1.0|HIGH|0.3009|false|ADMINISTRADORA CARRION LIMITADA||0.6991
ADMINISTRADORA CENTROS MEDICOS PHILLIPS|76043427-2|E000000324|0.8648|MEDIUM|0.0034|true|ADMINISTRADORA DE CENTROS MEDICOS PHILLIPS LIMITADA|76968852-8|0.8614
ALATHEIA MEDICAL SPA|76036479-7|E000000324|0.7987|NONE|0.0357|true|ALATHEIA SPA|76319665-8|0.763
ADMINISTRADORA DE ACTIVOS INMOBI|77125469-1|E000000325|0.8722|MEDIUM|0.0903|false|ADMINISTRADORA DE ACTIVOS SPA||0.7819
ADMINISTRADORA DE CAPITAL INMOBILIARIO S|0-0|E000000326|0.0|NONE|0.0|false|||0.0
ADMINISTRADORA DE CENTROS COMERCIALES S|99514490-5|E000000328|0.9498|MEDIUM|0.0309|true|ADMINISTRADORA DE CENTROS COMERCIALES S A|76004669-8|0.9189
ADMINISTRADORA DE CENTROS DE DIS|0-0|E000000329|0.7195|NONE|0.0115|false|||0.708
ADMINISTRADORA DE CENTROS DE DISTRIBUCIO|0-0|E000000330|0.6796|NONE|0.0011|false|||0.6785
ADMINISTRADORA DE CONSULTAS MEDICAS Y OF|77662220-6|E000000332|0.8379|LOW|0.0855|false|ADMINISTRADORA DE CONSULTAS MEDICAS LIMITADA||0.7524
ADMINISTRADORA DE CONVENIOS LOS|76263624-7|E000000333|0.8175|LOW|0.0889|false|ADMINISTRADORA DE CONVENIOS MEDICOS LIMITADA||0.7286
ADMINISTRADORA DE CREDITOS E INV|78301410-6|E000000334|0.8789|MEDIUM|0.0619|false|ADMINISTRADORA DE CREDITOS E INVERSIONES DANSEL LIMITADA||0.817
ADMINISTRADORA DE DESARROLLO INMOB  S A |0-0|E000000335|0.0|NONE|0.0|false|||0.0
ADMINISTRADORA DE EMPRESAS MARCARIA COM|76580782-4|E000000336|0.9268|HIGH|0.1277|false|ADMINISTRADORA DE EMPRESAS MARCARIA.COM SPA||0.799
ADMINISTRADORA DE FONDOS DE INVERSION PR|0-0|E000000337|0.0|NONE|0.0|false|||0.0
ADMINISTRADORA DE FONDOS DE PENS|0-0|E000000338|0.5548|NONE|0.0157|false|||0.5391
ADMINISTRADORA DE FONDOS DE PENSIONES CA|0-0|E000000339|0.0|NONE|0.0|false|||0.0
ADMINISTRADORA DE FONDOS DE PENSIONES PL|0-0|E000000340|0.0|NONE|0.0|false|||0.0
ADMINISTRADORA DE FONDOS DE PENSIONES S|0-0|E000000341|0.0|NONE|0.0|false|||0.0
ADMINISTRADORA DE FONDOS PIETRA S A |76961750-7|E000000342|0.8017|LOW|0.306|false|ADMINISTRADORA DE FONDOS PIETRA SPA||0.4957
ADMINISTRADORA DE FRANQUICIAS AM|0-0|E000000343|0.7777|NONE|0.0337|false|||0.744
ADMINISTRADORA DE HOTELES COMODORO SPA|77004348-4|E000000344|1.0|HIGH|0.2558|false|ADMINISTRADORA DE HOTELES COMODORO SPA||0.7442
ADMINISTRADORA DE INVERSIONES AL|0-0|E000000345|0.0|NONE|0.0|false|||0.0
ALEJANDRO ESTEBAN CANDIA SILVA INVERSION|76422346-2|E000000345|0.797|NONE|0.1497|false|ALEJANDRO ESTEBAN CANDIA SILVA INVERSIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD||0.6473
ADMINISTRADORA DE INVERSIONES E|0-0|E000000346|0.0|NONE|0.0|false|||0.0
ALEJANDRO GAETE Y COMPANIA LTDA|78622350-4|E000000346|0.7802|NONE|0.0025|true|ALEJANDRO GONZALEZ Y CIA LTDA|78194070-4|0.7777
ADMINISTRADORA DE INVERSIONES GA|0-0|E000000347|0.0|NONE|0.0|false|||0.0
ADMINISTRADORA DE INVERSIONES GAIBADU LI|0-0|E000000348|0.5709|NONE|0.1122|false|||0.4588
ADMINISTRADORA DE INVERSIONES GSI CAPITA|76911653-2|E000000349|0.8084|LOW|0.216|false|ADMINISTRADORA DE INVERSIONES GSI CAPITAL S.A.||0.5924
ALERTA AL CONOCIMIENTO S A|96691250-2|E000000349|0.7902|NONE|0.1627|false|ALERTA AL CONOCIMIENTO SPA||0.6275
ADMINISTRADORA DE INVERSIONES LA|0-0|E000000350|0.0|NONE|0.0|false|||0.0
ADMINISTRADORA DE PROYECTOS INMO|0-0|E000000352|0.7118|NONE|0.0333|false|||0.6786
ADMINISTRADORA DE RESTAURANTES A|76662333-6|E000000353|0.8852|MEDIUM|0.0157|true|ADMINISTRADORA DE RESTAURANTES SPA|78998020-9|0.8695
ADMINISTRADORA DE SERVICIOS GRAL|0-0|E000000354|0.0|NONE|0.0|false|||0.0
ADMINISTRADORA DE TRANSPORTES LAS NIEVES|96615790-9|E000000355|0.896|MEDIUM|0.1521|false|ADMINISTRADORA DE TRANSPORTES LAS NIEVES DEL ARRAYAN S A||0.7439
ADMINISTRADORA E INMOB SAN NICOL|99594850-8|E000000356|0.8047|LOW|0.1624|false|ADMINISTRADORA E INMOBILIARIA SAN NICOLAS LIMITADA||0.6423
ADMINISTRADORA E INMOBILIARIA EDIFICIOS|0-0|E000000357|0.6279|NONE|0.0155|false|||0.6124
